bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1138728,902986,2020-01-15,Senate,"Senate Consumer Protection Committee Vote",5,2,0,0,7
1138728,972517,2020-07-21,Senate,"Senate Floor Vote - Final Passage",44,16,0,0,60
1138734,797697,2019-02-12,Assembly,"Assembly Corporations, Authorities And Commissions Committee: Favorable refer to committee Codes",24,0,0,2,26
1138734,819180,2019-03-12,Assembly,"Assembly Codes Committee: Favorable",21,0,0,1,22
1138734,824046,2019-03-18,Assembly,"Assembly Floor Vote - Final Passage",143,0,0,7,150
1138734,841283,2019-04-10,Senate,"Senate Floor Vote - Final Passage",59,0,0,3,62
1138748,815322,2019-02-27,Senate,"Senate Energy and Telecommunications Committee Vote",9,0,0,0,9
1138748,815323,2019-03-06,Senate,"Senate Floor Vote - Final Passage",62,0,0,1,63
1138748,886269,2019-06-21,Assembly,"Assembly Floor Vote - Final Passage",130,11,0,9,150
1138755,878340,2019-06-05,Assembly,"Assembly Election Law Committee: Favorable refer to committee Rules",15,0,0,1,16
1138755,882478,2019-06-17,Assembly,"Assembly Rules Committee: Favorable",26,0,0,5,31
1138755,884267,2019-06-18,Assembly,"Assembly Floor Vote - Final Passage",145,1,0,4,150
1138755,885338,2019-06-18,Senate,"Senate Floor Vote - Final Passage",42,20,0,0,62
1138762,870079,2019-05-21,Assembly,"Assembly Governmental Operations Committee: Favorable",14,0,0,0,14
1138762,874902,2019-05-29,Assembly,"Assembly Floor Vote - Final Passage",140,0,0,10,150
1138766,855567,2019-04-30,Senate,"Senate Investigations and Government Operations Committee Vote",7,0,0,0,7
1138774,882397,2019-04-30,Senate,"Senate Civil Service And Pensions Committee Vote",7,0,0,0,7
1138774,882938,2019-06-17,Senate,"Senate Floor Vote - Final Passage",50,12,0,0,62
1138774,883383,2019-06-17,Assembly,"Assembly Floor Vote - Final Passage",142,4,0,4,150
1138777,877002,2019-04-30,Senate,"Senate Transportation Committee Vote",15,0,0,0,15
1138777,877003,2019-06-03,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1138786,857004,2019-05-01,Assembly,"Assembly Election Law Committee: Favorable",16,0,0,0,16
1138786,875005,2019-05-29,Assembly,"Assembly Floor Vote - Final Passage",138,3,0,9,150
1138786,876754,2019-06-03,Senate,"Senate Floor Vote - Final Passage",41,21,0,0,62
1138792,882633,2019-06-17,Assembly,"Assembly Rules Committee: Favorable",25,0,0,6,31
1138792,882634,2019-06-17,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",24,9,0,2,35
1138792,882635,2019-06-17,Assembly,"Assembly Local Governments Committee: Favorable refer to committee Ways and Means",18,0,0,1,19
1138804,860462,2019-04-29,Senate,"Senate Insurance Committee Vote",9,2,0,0,11
1138804,860463,2019-05-07,Senate,"Senate Floor Vote - Final Passage",40,21,0,1,62
1138804,883095,2019-06-17,Assembly,"Assembly Floor Vote - Final Passage",102,43,0,5,150
1138808,877056,2019-06-03,Assembly,"Assembly Consumer Affairs And Protection Committee: Favorable refer to committee Codes",15,0,0,1,16
1138808,882665,2019-06-17,Assembly,"Assembly Rules Committee: Favorable",25,0,0,6,31
1138808,882666,2019-06-17,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",20,0,0,2,22
1138808,885136,2019-06-19,Assembly,"Assembly Floor Vote - Final Passage",148,0,0,2,150
1138808,886786,2019-06-20,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1138810,782564,2019-01-15,Assembly,"Assembly Health Committee: Favorable",18,7,0,1,26
1138906,791600,2019-01-22,Senate,"Senate Transportation Committee Vote",15,0,0,0,15
1138906,792310,2019-02-04,Senate,"Senate Floor Vote - Final Passage",62,0,0,1,63
1138906,875830,2019-05-30,Assembly,"Assembly Floor Vote - Final Passage",140,0,0,10,150
1138966,810236,2019-02-04,Senate,"Senate Elections Committee Vote",7,0,0,0,7
1138966,810237,2019-02-27,Senate,"Senate Floor Vote - Final Passage",62,0,0,1,63
1139151,877644,2019-03-12,Senate,"Senate Investigations and Government Operations Committee Vote",7,0,0,0,7
1139151,877645,2019-06-03,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1139151,884047,2019-06-18,Assembly,"Assembly Floor Vote - Final Passage",145,1,0,4,150
1139166,870191,2019-05-22,Assembly,"Assembly Election Law Committee: Favorable",14,0,0,2,16
1139167,878204,2019-06-05,Assembly,"Assembly Health Committee: Favorable refer to committee Codes",25,0,0,1,26
1139167,880195,2019-06-11,Assembly,"Assembly Codes Committee: Favorable refer to committee Ways and Means",22,0,0,0,22
1139167,882044,2019-06-14,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",30,0,0,5,35
1139167,882459,2019-06-17,Assembly,"Assembly Rules Committee: Favorable",26,0,0,5,31
1139167,883923,2019-06-18,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1139167,884246,2019-06-18,Assembly,"Assembly Floor Vote - Final Passage",144,2,0,4,150
1139169,857446,2019-04-30,Assembly,"Assembly Children And Families Committee: Favorable refer to committee Ways and Means",14,0,0,2,16
1139169,875622,2019-05-30,Assembly,"Assembly Ways And Means Committee: Favorable",30,1,0,4,35
1139170,868059,2019-05-21,Assembly,"Assembly Governmental Operations Committee: Favorable refer to committee Codes",14,0,0,0,14
1139170,875161,2019-05-30,Assembly,"Assembly Codes Committee: Favorable",19,0,0,3,22
1139172,883623,2019-06-18,Assembly,"Assembly Local Governments Committee: Favorable refer to committee Rules",13,4,0,2,19
1139172,920461,2020-02-11,Assembly,"Assembly Local Governments Committee: Favorable",13,5,0,0,18
1139184,782545,2019-01-15,Assembly,"Assembly Health Committee: Favorable",25,0,0,1,26
1139184,785549,2019-01-23,Assembly,"Assembly Floor Vote - Final Passage",145,0,0,5,150
1139189,879094,2019-06-06,Senate,"Senate Floor Vote - Final Passage",42,19,0,1,62
1139189,879095,2019-06-06,Senate,"Senate Rules Committee Vote",15,4,0,0,19
1139189,906152,2020-01-27,Senate,"Senate Codes Committee Vote",9,3,0,0,12
1139189,972525,2020-07-21,Senate,"Senate Floor Vote - Final Passage",41,19,0,0,60
1139193,782162,2019-01-14,Assembly,"Assembly Rules Committee: Favorable",28,0,0,2,30
1139193,782163,2019-01-14,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",19,2,0,1,22
1139193,782300,2019-01-14,Assembly,"Assembly Higher Education Committee: Favorable refer to committee Codes",24,1,0,1,26
1139193,782476,2019-01-15,Senate,"Senate Floor Vote - Final Passage",57,4,0,2,63
1139193,782673,2019-01-15,Assembly,"Assembly Floor Vote - Final Passage",141,7,0,2,150
1139213,797752,2019-02-12,Assembly,"Assembly Children And Families Committee: Favorable refer to committee Codes",14,0,0,2,16
1139213,813888,2019-03-05,Assembly,"Assembly Rules Committee: Favorable",27,0,0,4,31
1139213,813889,2019-03-05,Assembly,"Assembly Codes Committee: Favorable refer to committee Ways and Means",22,0,0,0,22
1139213,815551,2019-03-06,Assembly,"Assembly Floor Vote - Final Passage",146,0,0,4,150
1139213,820342,2019-03-05,Assembly,"Assembly Rules Committee: Favorable",27,0,0,4,31
1139226,825340,2019-03-19,Assembly,"Assembly Judiciary Committee: Favorable refer to committee Codes",14,6,0,1,21
1139226,868514,2019-05-21,Assembly,"Assembly Codes Committee: Favorable",13,8,0,1,22
1139241,782535,2019-01-15,Assembly,"Assembly Health Committee: Favorable refer to committee Ways and Means",25,0,0,1,26
1139242,877061,2019-06-03,Assembly,"Assembly Consumer Affairs And Protection Committee: Favorable refer to committee Ways and Means",15,0,0,1,16
1139242,882030,2019-06-14,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",26,4,0,5,35
1139242,882495,2019-06-17,Assembly,"Assembly Rules Committee: Favorable",25,1,0,5,31
1139242,884404,2019-06-18,Assembly,"Assembly Floor Vote - Final Passage",142,4,0,4,150
1139248,876050,2019-05-30,Assembly,"Assembly Governmental Operations Committee: Favorable",12,0,0,2,14
1139285,920040,2020-02-11,Assembly,"Assembly Social Services Committee: Favorable refer to committee Ways and Means",13,4,0,0,17
1139293,784865,2019-01-23,Assembly,"Assembly Health Committee: Favorable refer to committee Ways and Means",24,0,0,2,26
1139293,864851,2019-05-14,Assembly,"Assembly Ways And Means Committee: Favorable",29,3,0,3,35
1139293,867889,2019-05-20,Assembly,"Assembly Floor Vote - Final Passage",142,1,0,7,150
1139293,882192,2019-06-14,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1139296,881092,2019-04-09,Senate,"Senate Environmental Conservation Committee Vote",11,0,0,0,11
1139296,881093,2019-06-11,Senate,"Senate Floor Vote - Final Passage",47,14,0,1,62
1139328,814470,2019-03-05,Assembly,"Assembly Children And Families Committee: Favorable",15,0,0,1,16
1139329,797673,2019-02-12,Assembly,"Assembly Corporations, Authorities And Commissions Committee: Favorable",24,0,0,2,26
1139329,809585,2019-02-26,Assembly,"Assembly Floor Vote - Final Passage",136,0,0,14,150
1139329,874560,2019-05-29,Senate,"Senate Floor Vote - Final Passage",60,0,0,2,62
1139331,868906,2019-05-21,Assembly,"Assembly Children And Families Committee: Favorable",15,0,0,1,16
1139331,903568,2020-01-13,Assembly,"Assembly Floor Vote - Final Passage",139,2,0,7,148
1139334,857461,2019-04-30,Assembly,"Assembly Judiciary Committee: Favorable",17,2,0,2,21
1139340,797699,2019-02-12,Assembly,"Assembly Corporations, Authorities And Commissions Committee: Favorable refer to committee Codes",18,6,0,2,26
1139340,813630,2019-03-05,Assembly,"Assembly Codes Committee: Favorable",16,6,0,0,22
1139340,819034,2019-03-11,Assembly,"Assembly Floor Vote - Final Passage",133,6,0,11,150
1139340,856951,2019-05-01,Senate,"Senate Floor Vote - Final Passage",61,1,0,0,62
1139341,879260,2019-06-06,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",28,3,0,4,35
1139341,881414,2019-06-13,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",19,1,0,2,22
1139341,883664,2019-06-18,Assembly,"Assembly Rules Committee: Favorable",25,0,0,6,31
1139347,810791,2019-02-27,Assembly,"Assembly Election Law Committee: Favorable refer to committee Ways and Means",12,1,0,3,16
1139348,882680,2019-06-17,Assembly,"Assembly Rules Committee: Favorable",25,0,0,6,31
1139348,882681,2019-06-17,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",20,0,0,2,22
1139397,855954,2019-02-05,Senate,"Senate Investigations and Government Operations Committee Vote",7,0,0,0,7
1139397,855955,2019-04-29,Senate,"Senate Floor Vote - Final Passage",61,0,0,1,62
1139397,884899,2019-06-18,Assembly,"Assembly Floor Vote - Final Passage",146,0,0,4,150
1139402,824870,2019-03-19,Assembly,"Assembly Governmental Operations Committee: Favorable refer to committee Ways and Means",13,0,0,1,14
1139402,857230,2019-04-30,Assembly,"Assembly Ways And Means Committee: Favorable",25,8,0,2,35
1139415,787747,2019-01-28,Assembly,"Assembly Judiciary Committee: Favorable refer to committee Codes",15,6,0,0,21
1139415,814422,2019-03-05,Assembly,"Assembly Codes Committee: Favorable",16,6,0,0,22
1139440,830055,2019-03-26,Assembly,"Assembly Housing Committee: Favorable refer to committee Codes",19,8,0,1,28
1139440,878342,2019-06-04,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",16,6,0,0,22
1139441,857030,2019-04-30,Assembly,"Assembly Health Committee: Favorable refer to committee Ways and Means",25,0,0,1,26
1139441,863704,2019-05-14,Assembly,"Assembly Ways And Means Committee: Favorable",32,0,0,3,35
1139441,867870,2019-05-20,Assembly,"Assembly Floor Vote - Final Passage",143,0,0,7,150
1139441,882795,2019-06-17,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1139460,857099,2019-04-30,Assembly,"Assembly Health Committee: Favorable refer to committee Codes",19,6,0,1,26
1139499,787313,2019-01-28,Senate,"Senate Veterans, Homeland Security and Military Affairs Committee Vote",9,0,0,0,9
1139510,782647,2019-01-15,Assembly,"Assembly Health Committee: Favorable refer to committee Ways and Means",24,1,0,1,26
1139510,875615,2019-05-30,Assembly,"Assembly Ways And Means Committee: Favorable",28,3,0,4,35
1139510,877101,2019-06-03,Assembly,"Assembly Floor Vote - Final Passage",105,37,0,8,150
1139585,877646,2019-05-13,Senate,"Senate Codes Committee Vote",12,0,0,1,13
1139585,877647,2019-06-04,Senate,"Senate Floor Vote - Final Passage",61,1,0,0,62
1139590,785146,2019-01-23,Assembly,"Assembly Alcoholism And Drug Abuse Committee: Favorable refer to committee Ways and Means",13,0,0,1,14
1139597,882157,2019-06-14,Assembly,"Assembly Governmental Operations Committee: Favorable refer to committee Codes",12,0,0,2,14
1139597,883772,2019-06-18,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",22,0,0,0,22
1139597,884843,2019-06-19,Assembly,"Assembly Rules Committee: Favorable",27,0,0,4,31
1139597,886206,2019-06-21,Assembly,"Assembly Floor Vote - Final Passage",143,1,0,6,150
1139602,878481,2019-06-04,Assembly,"Assembly Labor Committee: Held for Consideration",26,2,0,1,29
1139617,782503,2019-01-15,Assembly,"Assembly Health Committee: Favorable refer to committee Codes",25,0,0,1,26
1139617,857421,2019-04-30,Assembly,"Assembly Codes Committee: Favorable",19,1,0,2,22
1139622,792714,2019-02-05,Assembly,"Assembly Consumer Affairs And Protection Committee: Favorable refer to committee Codes",15,0,0,1,16
1139622,796830,2019-02-11,Assembly,"Assembly Codes Committee: Favorable",19,3,0,0,22
1139622,826112,2019-03-20,Assembly,"Assembly Floor Vote - Final Passage",127,17,0,6,150
1139633,879985,2019-04-08,Senate,"Senate Housing, Construction and Community Development Committee Vote",11,0,0,0,11
1139633,880439,2019-06-11,Senate,"Senate Floor Vote - Final Passage",61,0,0,1,62
1139633,920365,2020-02-11,Senate,"Senate Housing, Construction and Community Development Committee Vote",11,0,0,0,11
1139633,932332,2020-02-24,Senate,"Senate Floor Vote - Final Passage",59,0,0,3,62
1139637,878608,2019-06-05,Assembly,"Assembly Codes Committee: Favorable refer to committee Ways and Means",22,0,0,0,22
1139637,878609,2019-06-05,Assembly,"Assembly Election Law Committee: Favorable refer to committee Codes",15,0,0,1,16
1139637,882034,2019-06-14,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",30,0,0,5,35
1139637,882524,2019-06-17,Assembly,"Assembly Rules Committee: Favorable",26,0,0,5,31
1139637,883943,2019-06-18,Assembly,"Assembly Floor Vote - Final Passage",145,1,0,4,150
1139671,797680,2019-02-12,Assembly,"Assembly Corporations, Authorities And Commissions Committee: Favorable refer to committee Codes",24,0,0,2,26
1139671,813636,2019-03-05,Assembly,"Assembly Codes Committee: Favorable",22,0,0,0,22
1139671,819032,2019-03-11,Assembly,"Assembly Floor Vote - Final Passage",140,0,0,10,150
1139671,838490,2019-04-08,Senate,"Senate Floor Vote - Final Passage",50,9,0,3,62
1139673,797668,2019-02-12,Assembly,"Assembly Corporations, Authorities And Commissions Committee: Favorable",24,0,0,2,26
1139673,809898,2019-02-26,Assembly,"Assembly Floor Vote - Final Passage",136,0,0,14,150
1139673,877684,2019-06-04,Senate,"Senate Floor Vote - Final Passage",61,1,0,0,62
1139683,782414,2019-01-15,Assembly,"Assembly Health Committee: Favorable",24,1,0,1,26
1139683,810507,2019-02-27,Senate,"Senate Floor Vote - Final Passage",62,0,0,1,63
1139683,810937,2019-02-27,Assembly,"Assembly Floor Vote - Final Passage",132,9,0,9,150
1139717,868900,2019-05-21,Assembly,"Assembly Correction Committee: Favorable refer to committee Ways and Means",9,1,0,3,13
1139717,874765,2019-05-30,Assembly,"Assembly Ways And Means Committee: Favorable",25,6,0,4,35
1139732,942063,2020-03-03,Assembly,"Assembly Children And Families Committee: Favorable refer to committee Ways and Means",11,4,0,1,16
1139747,878331,2019-06-04,Assembly,"Assembly Judiciary Committee: Favorable refer to committee Codes",15,6,0,0,21
1139747,882859,2019-06-17,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",14,6,0,2,22
1139747,885242,2019-06-20,Assembly,"Assembly Rules Committee: Favorable",22,5,0,4,31
1139747,972292,2020-07-20,Assembly,"Assembly Floor Vote - Final Passage",106,36,0,3,145
1139757,885614,2019-06-18,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1139757,886266,2019-06-18,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1139757,886267,2019-06-21,Assembly,"Assembly Floor Vote - Final Passage",144,0,0,6,150
1139760,856987,2019-04-30,Assembly,"Assembly Children And Families Committee: Favorable refer to committee Ways and Means",12,2,0,2,16
1139760,868640,2019-05-21,Assembly,"Assembly Ways And Means Committee: Favorable",32,0,0,3,35
1139760,874691,2019-05-29,Assembly,"Assembly Floor Vote - Final Passage",134,7,0,9,150
1139760,876877,2019-06-03,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1139764,820774,2019-03-12,Assembly,"Assembly Labor Committee: Favorable refer to committee Ways and Means",23,5,0,1,29
1139764,863981,2019-05-14,Assembly,"Assembly Ways And Means Committee: Favorable",32,0,0,3,35
1139764,880613,2019-06-11,Assembly,"Assembly Floor Vote - Final Passage",118,23,0,9,150
1139769,811364,2019-02-28,Assembly,"Assembly Health Committee: Favorable refer to committee Codes",21,4,0,1,26
1139769,814279,2019-03-05,Assembly,"Assembly Rules Committee: Favorable",25,2,0,4,31
1139769,814280,2019-03-05,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",14,8,0,0,22
1139769,815591,2019-03-06,Assembly,"Assembly Floor Vote - Final Passage",120,26,0,4,150
1139769,832717,2019-04-01,Senate,"Senate Floor Vote - Final Passage",52,9,0,1,62
1139770,823705,2019-03-18,Assembly,"Assembly Codes Committee: Favorable",15,6,0,1,22
1139770,840893,2019-04-09,Assembly,"Assembly Floor Vote - Final Passage",115,31,0,4,150
1139776,881146,2019-06-13,Assembly,"Assembly Health Committee: Favorable refer to committee Rules",26,0,0,0,26
1139776,882422,2019-06-17,Assembly,"Assembly Rules Committee: Favorable",26,0,0,5,31
1139776,884352,2019-06-18,Assembly,"Assembly Floor Vote - Final Passage",146,0,0,4,150
1139776,885058,2019-06-18,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1139789,785141,2019-01-23,Assembly,"Assembly Health Committee: Favorable refer to committee Ways and Means",24,0,0,2,26
1139802,857025,2019-05-01,Assembly,"Assembly Education Committee: Favorable refer to committee Ways and Means",28,0,0,3,31
1139802,863673,2019-05-14,Assembly,"Assembly Ways And Means Committee: Favorable",32,0,0,3,35
1139802,867876,2019-05-20,Assembly,"Assembly Floor Vote - Final Passage",142,1,0,7,150
1139802,878872,2019-06-06,Senate,"Senate Floor Vote - Final Passage",60,1,0,1,62
1139811,902718,2020-01-14,Assembly,"Assembly Insurance Committee: Favorable",15,6,0,1,22
1139837,878006,2019-06-04,Assembly,"Assembly Labor Committee: Favorable refer to committee Rules",28,0,0,1,29
